Date de début,Date de fin,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,Réglementaire,type d'évaluation,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude,ATMO Score
2023/03/16 00:00:00,2023/03/16 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,105.0,105.0,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,3.0
2023/03/17 00:00:00,2023/03/17 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,101.7,101.7,µg-m3,100.0,100,100.0,R,1,43.610497,2.23015,3.0
2023/03/18 00:00:00,2023/03/18 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,102.8,102.75,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,3.0
2023/03/19 00:00:00,2023/03/19 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,77.4,77.375,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/03/20 00:00:00,2023/03/20 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,95.8,95.825,µg-m3,100.0,100,100.0,R,1,43.610497,2.23015,2.0
2023/03/21 00:00:00,2023/03/21 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,89.4,89.4,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/03/22 00:00:00,2023/03/22 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,95.6,95.55,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/03/23 00:00:00,2023/03/23 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,99.3,99.325,µg-m3,100.0,100,100.0,R,1,43.610497,2.23015,2.0
2023/03/24 00:00:00,2023/03/24 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,89.2,89.175,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/03/25 00:00:00,2023/03/25 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,94.7,94.725,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/03/26 00:00:00,2023/03/26 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,91.8,91.8,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/03/27 00:00:00,2023/03/27 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,95.4,95.4,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/03/28 00:00:00,2023/03/28 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,92.0,92.025,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/03/29 00:00:00,2023/03/29 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,93.8,93.775,µg-m3,100.0,100,100.0,R,1,43.610497,2.23015,2.0
2023/03/30 00:00:00,2023/03/30 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,96.3,96.325,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/03/31 00:00:00,2023/03/31 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,89.0,89.0,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/04/01 00:00:00,2023/04/01 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,91.8,91.75,µg-m3,100.0,100,100.0,R,1,43.610497,2.23015,2.0
2023/04/02 00:00:00,2023/04/02 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,80.4,80.4,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/04/03 00:00:00,2023/04/03 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,70.6,70.55,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/04/04 00:00:00,2023/04/04 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,84.2,84.175,µg-m3,100.0,100,100.0,R,1,43.610497,2.23015,2.0
2023/04/05 00:00:00,2023/04/05 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,98.3,98.325,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/04/06 00:00:00,2023/04/06 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,103.8,103.775,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,3.0
2023/04/07 00:00:00,2023/04/07 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,106.6,106.625,µg-m3,100.0,100,100.0,R,1,43.610497,2.23015,3.0
2023/04/08 00:00:00,2023/04/08 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,111.9,111.9,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,3.0
2023/04/09 00:00:00,2023/04/09 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,112.1,112.125,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,3.0
2023/04/10 00:00:00,2023/04/10 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,96.3,96.25,µg-m3,100.0,100,100.0,R,1,43.610497,2.23015,2.0
2023/04/11 00:00:00,2023/04/11 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,99.9,99.9,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/04/12 00:00:00,2023/04/12 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,84.1,84.05,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/04/13 00:00:00,2023/04/13 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,85.4,85.375,µg-m3,100.0,100,100.0,R,1,43.610497,2.23015,2.0
2023/04/14 00:00:00,2023/04/14 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,82.7,82.675,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/04/15 00:00:00,2023/04/15 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,97.7,97.7,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/04/16 00:00:00,2023/04/16 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,96.8,96.775,µg-m3,100.0,100,100.0,R,1,43.610497,2.23015,2.0
2023/04/17 00:00:00,2023/04/17 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,80.7,80.65,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/04/18 00:00:00,2023/04/18 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,94.3,94.3,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/04/19 00:00:00,2023/04/19 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,115.7,115.7,µg-m3,100.0,100,100.0,R,1,43.610497,2.23015,3.0
2023/04/20 00:00:00,2023/04/20 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,119.4,119.425,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,3.0
2023/04/21 00:00:00,2023/04/21 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,108.9,108.875,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,3.0
2023/04/22 00:00:00,2023/04/22 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,105.6,105.55,µg-m3,100.0,100,100.0,R,1,43.610497,2.23015,3.0
2023/04/23 00:00:00,2023/04/23 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,79.1,79.1,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/04/24 00:00:00,2023/04/24 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,92.4,92.375,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/04/25 00:00:00,2023/04/25 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,82.9,82.9,µg-m3,100.0,100,100.0,R,1,43.610497,2.23015,2.0
2023/04/26 00:00:00,2023/04/26 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,66.7,66.65,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/04/27 00:00:00,2023/04/27 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,69.3,69.3,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/04/28 00:00:00,2023/04/28 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,97.4,97.35,µg-m3,100.0,100,100.0,R,1,43.610497,2.23015,2.0
2023/04/29 00:00:00,2023/04/29 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,62.7,62.675,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/04/30 00:00:00,2023/04/30 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,70.3,70.25,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
