Date de début,Date de fin,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,Réglementaire,type d'évaluation,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude,ATMO Score
2023/07/24 00:00:00,2023/07/24 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,68.8,68.75,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,2.0
2023/07/25 00:00:00,2023/07/25 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,110.1,110.125,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/07/26 00:00:00,2023/07/26 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,101.6,101.575,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/07/27 00:00:00,2023/07/27 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,120.5,120.45,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/07/28 00:00:00,2023/07/28 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,105.0,105.025,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/07/29 00:00:00,2023/07/29 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,102.5,102.475,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/07/30 00:00:00,2023/07/30 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,93.5,93.525,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,2.0
2023/07/31 00:00:00,2023/07/31 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,112.8,112.775,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/08/01 00:00:00,2023/08/01 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,105.4,105.425,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/08/02 00:00:00,2023/08/02 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,97.9,97.875,µg-m3,96.0,100,96.0,R,1,42.535833,9.475972,2.0
2023/08/03 00:00:00,2023/08/03 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,100.4,100.4,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/08/04 00:00:00,2023/08/04 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,PM10,Industrielle,Oui,mesures fixes,Moy. journalière,26.0,26.1291666667,µg-m3,100.0,100,100.0,A,1,42.535833,9.475972,2.0
2023/08/05 00:00:00,2023/08/05 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,117.1,117.125,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
